대여소_ID,주간,시간대,대여건수,반납건수,총이용건수,잔여자전거수
ST-1789,주말,17,1,5,6,19
ST-1789,주말,18,2,1,3,24
ST-1789,주말,19,4,3,7,22
ST-1789,주말,20,2,4,6,19
ST-1789,주말,21,4,5,9,23
ST-1789,주말,22,1,7,8,24
ST-1789,주말,23,0,0,0,29
ST-1789,평일,0,2,6,8,36
ST-1789,평일,1,1,2,3,41
ST-1789,평일,2,2,3,5,41
ST-1789,평일,3,1,0,1,42
ST-1789,평일,4,0,0,0,41
ST-1789,평일,5,4,0,4,0
ST-1789,평일,6,17,0,17,36
ST-1789,평일,7,7,0,7,16
ST-1789,평일,8,6,2,8,16
ST-1789,평일,9,5,0,5,22
ST-1789,평일,10,7,2,9,17
ST-1789,평일,11,2,0,2,27
ST-1789,평일,12,1,2,3,34
ST-1789,평일,13,3,4,7,54
ST-1789,평일,14,7,4,11,105
ST-1789,평일,15,14,0,14,100
ST-1789,평일,16,20,3,23,111
ST-1789,평일,17,17,7,24,98
ST-1789,평일,18,30,9,39,93
ST-1789,평일,19,27,7,34,73
ST-1789,평일,20,24,6,30,50
ST-1789,평일,21,10,5,15,36
ST-1789,평일,22,7,3,10,33
ST-1789,평일,23,3,4,7,27
ST-1790,주말,0,0,0,0,4
ST-1790,주말,1,0,0,0,4
ST-1790,주말,2,1,0,1,2
ST-1790,주말,3,0,1,1,2
ST-1790,주말,4,2,0,2,2
ST-1790,주말,6,0,0,0,0
ST-1790,주말,7,0,0,0,0
ST-1790,주말,8,0,0,0,0
ST-1790,주말,9,1,1,2,3
ST-1790,주말,10,0,2,2,5
ST-1790,주말,11,2,1,3,5
ST-1790,주말,12,1,4,5,3
ST-1790,주말,13,3,1,4,8
ST-1790,주말,14,3,4,7,6
ST-1790,주말,15,6,3,9,12
ST-1790,주말,16,3,1,4,8
ST-1790,주말,17,2,2,4,7
ST-1790,주말,18,3,4,7,10
ST-1790,주말,19,2,1,3,11
ST-1790,주말,20,4,2,6,8
ST-1790,주말,21,3,0,3,7
ST-1790,주말,22,1,2,3,5
ST-1790,주말,23,0,0,0,6
ST-1790,평일,0,0,0,0,4
ST-1790,평일,1,1,1,2,4
ST-1790,평일,2,0,0,0,4
ST-1790,평일,3,0,2,2,4
ST-1790,평일,4,0,1,1,6
ST-1790,평일,6,0,12,12,7
ST-1790,평일,7,1,2,3,19
ST-1790,평일,8,15,1,16,20
ST-1790,평일,9,5,3,8,6
ST-1790,평일,10,0,1,1,4
ST-1790,평일,11,2,5,7,5
ST-1790,평일,12,2,0,2,8
ST-1790,평일,13,0,2,2,7
ST-1790,평일,14,2,3,5,7
ST-1790,평일,15,0,4,4,11
ST-1790,평일,16,4,3,7,12
ST-1790,평일,17,8,8,16,18
ST-1790,평일,18,11,2,13,18
ST-1790,평일,19,5,3,8,14
ST-1790,평일,20,4,2,6,12
ST-1790,평일,21,4,1,5,9
ST-1790,평일,22,2,1,3,5
ST-1790,평일,23,0,0,0,4
ST-1791,주말,0,12,5,17,20
ST-1791,주말,1,5,2,7,14
ST-1791,주말,2,0,1,1,14
ST-1791,주말,3,1,1,2,14
ST-1791,주말,4,1,4,5,14
ST-1791,주말,5,3,3,6,0
ST-1791,주말,6,1,0,1,17
ST-1791,주말,7,2,5,7,16
ST-1791,주말,8,2,3,5,16
ST-1791,주말,9,6,7,13,20
ST-1791,주말,10,4,9,13,21
ST-1791,주말,11,7,17,24,23
ST-1791,주말,12,11,8,19,35
ST-1791,주말,13,11,16,27,31
ST-1791,주말,14,10,17,27,41
ST-1791,주말,15,9,15,24,50
ST-1791,주말,16,20,27,47,47
ST-1791,주말,17,35,23,58,47
ST-1791,주말,18,17,19,36,36
ST-1791,주말,19,20,25,45,43
ST-1791,주말,20,19,19,38,41
ST-1791,주말,21,20,19,39,45
ST-1791,주말,22,11,7,18,41
ST-1791,주말,23,4,2,6,36
ST-1791,평일,0,22,6,28,32
ST-1791,평일,1,4,2,6,20
ST-1791,평일,2,1,1,2,19
ST-1791,평일,3,3,2,5,19
ST-1791,평일,4,0,19,19,20
ST-1791,평일,5,3,28,31,0
ST-1791,평일,6,19,22,41,61
ST-1791,평일,7,101,106,207,63
ST-1791,평일,8,97,92,189,69
ST-1791,평일,9,43,51,94,61
ST-1791,평일,10,35,36,71,69
ST-1791,평일,11,53,54,107,71
ST-1791,평일,12,47,50,97,73
ST-1791,평일,13,47,53,100,77
ST-1791,평일,14,22,37,59,81
ST-1791,평일,15,28,44,72,98
ST-1791,평일,16,51,42,93,118
ST-1791,평일,17,142,123,265,94
ST-1791,평일,18,239,205,444,85
ST-1791,평일,19,90,67,157,54
ST-1791,평일,20,40,42,82,34
ST-1791,평일,21,37,42,79,41
ST-1791,평일,22,29,24,53,43
ST-1791,평일,23,12,14,26,34
ST-185,주말,0,6,3,9,6
ST-185,주말,1,2,1,3,5
ST-185,주말,2,4,2,6,3
ST-185,주말,3,0,0,0,3
ST-185,주말,4,0,0,0,3
ST-185,주말,5,0,2,2,0
ST-185,주말,6,1,5,6,5
ST-185,주말,7,3,8,11,8
ST-185,주말,8,11,11,22,13
ST-185,주말,9,8,12,20,12
ST-185,주말,10,10,16,26,18
ST-185,주말,11,17,22,39,26
ST-185,주말,12,27,20,47,23
ST-185,주말,13,29,29,58,20
ST-185,주말,14,20,23,43,16
ST-185,주말,15,26,23,49,23
ST-185,주말,16,26,23,49,19
ST-185,주말,17,20,25,45,15
ST-185,주말,18,19,11,30,22
ST-185,주말,19,19,17,36,16
ST-185,주말,20,21,18,39,18
ST-185,주말,21,20,17,37,28
ST-185,주말,22,9,4,13,28
ST-185,주말,23,4,3,7,24
ST-185,평일,0,7,3,10,13
ST-185,평일,1,7,6,13,15
ST-185,평일,2,5,2,7,9
ST-185,평일,3,3,3,6,8
ST-185,평일,4,1,22,23,8
ST-185,평일,5,15,30,45,0
ST-185,평일,6,36,126,162,43
ST-185,평일,7,91,304,395,137
ST-185,평일,8,181,376,557,353
ST-185,평일,9,143,145,288,559
ST-185,평일,10,96,76,172,568
ST-185,평일,11,271,127,398,620
ST-185,평일,12,189,160,349,413
ST-185,평일,13,119,171,290,397
ST-185,평일,14,103,76,179,421
ST-185,평일,15,134,126,260,417
ST-185,평일,16,173,132,305,497
ST-185,평일,17,406,157,563,384
ST-185,평일,18,358,176,534,125
ST-185,평일,19,127,92,219,44
ST-185,평일,20,92,54,146,37
ST-185,평일,21,69,40,109,38
ST-185,평일,22,29,18,47,15
ST-185,평일,23,7,12,19,12
ST-186,주말,0,2,1,3,11
ST-186,주말,1,2,1,3,11
ST-186,주말,2,1,0,1,9
ST-186,주말,3,1,1,2,10
ST-186,주말,4,0,0,0,10
ST-186,주말,6,1,3,4,13
ST-186,주말,7,3,3,6,14
ST-186,주말,8,3,8,11,15
ST-186,주말,9,7,14,21,20
ST-186,주말,10,14,14,28,26
ST-186,주말,11,10,12,22,28
ST-186,주말,12,10,3,13,32
ST-186,주말,13,6,6,12,21
ST-186,주말,14,5,10,15,23
ST-186,주말,15,14,6,20,24
ST-186,주말,16,6,11,17,19
ST-186,주말,17,11,6,17,24
ST-186,주말,18,10,6,16,17
ST-186,주말,19,14,14,28,15
ST-186,주말,20,6,10,16,14
ST-186,주말,21,12,15,27,22
ST-186,주말,22,14,1,15,20
ST-186,주말,23,2,5,7,9
ST-186,평일,0,6,5,11,11
ST-186,평일,1,3,3,6,11
ST-186,평일,2,3,6,9,13
ST-186,평일,3,1,2,3,16
ST-186,평일,4,3,1,4,15
ST-186,평일,5,4,6,10,0
ST-186,평일,6,9,12,21,21
ST-186,평일,7,15,5,20,26
ST-186,평일,8,26,45,71,14
ST-186,평일,9,19,58,77,31
ST-186,평일,10,16,27,43,71
ST-186,평일,11,18,18,36,85
ST-186,평일,12,34,27,61,92
ST-186,평일,13,21,26,47,80
ST-186,평일,14,28,22,50,82
ST-186,평일,15,34,22,56,79
ST-186,평일,16,38,38,76,71
ST-186,평일,17,40,23,63,59
ST-186,평일,18,47,37,84,57
ST-186,평일,19,33,26,59,38
ST-186,평일,20,20,23,43,35
ST-186,평일,21,34,16,50,36
ST-186,평일,22,24,18,42,22
ST-186,평일,23,10,13,23,12
ST-187,주말,0,19,19,38,41
ST-187,주말,1,15,19,34,43
ST-187,주말,2,11,6,17,44
ST-187,주말,3,7,4,11,31
ST-187,주말,4,1,1,2,31
ST-187,주말,5,3,1,4,0
ST-187,주말,6,2,1,3,27
ST-187,주말,7,2,1,3,30
ST-187,주말,8,5,6,11,18
ST-187,주말,9,3,7,10,25
ST-187,주말,10,9,7,16,34
ST-187,주말,11,3,7,10,32
ST-187,주말,12,7,6,13,34
ST-187,주말,13,10,5,15,37
ST-187,주말,14,16,15,31,31
ST-187,주말,15,13,8,21,29
ST-187,주말,16,10,17,27,20
ST-187,주말,17,10,17,27,29
ST-187,주말,18,19,18,37,34
ST-187,주말,19,12,12,24,37
ST-187,주말,20,19,17,36,35
ST-187,주말,21,9,16,25,33
ST-187,주말,22,17,14,31,41
ST-187,주말,23,8,11,19,34
ST-187,평일,0,27,9,36,57
ST-187,평일,1,18,20,38,52
ST-187,평일,2,13,26,39,55
ST-187,평일,3,19,8,27,64
ST-187,평일,4,7,4,11,54
ST-187,평일,5,17,5,22,0
ST-187,평일,6,15,10,25,44
ST-187,평일,7,30,13,43,37
ST-187,평일,8,25,18,43,29
ST-187,평일,9,15,23,38,22
ST-187,평일,10,9,12,21,28
ST-187,평일,11,16,12,28,37
ST-187,평일,12,15,23,38,33
ST-187,평일,13,16,14,30,37
ST-187,평일,14,21,15,36,37
ST-187,평일,15,12,17,29,30
ST-187,평일,16,19,20,39,34
ST-187,평일,17,22,34,56,34
ST-187,평일,18,69,70,139,48
ST-187,평일,19,56,63,119,52
ST-187,평일,20,40,71,111,53
ST-187,평일,21,52,53,105,87
ST-187,평일,22,55,51,106,87
ST-187,평일,23,23,17,40,81
ST-188,주말,0,0,0,0,0
ST-188,주말,1,0,0,0,0
ST-188,주말,2,0,0,0,0
ST-188,주말,3,0,0,0,0
ST-188,주말,4,0,0,0,0
ST-188,주말,6,0,0,0,0
ST-188,주말,7,0,0,0,0
ST-188,주말,8,0,0,0,0
ST-188,주말,9,0,0,0,0
ST-188,주말,10,0,0,0,0
ST-188,주말,11,0,0,0,0
ST-188,주말,12,0,0,0,0
ST-188,주말,13,0,0,0,0
ST-188,주말,14,0,0,0,0
ST-188,주말,15,0,0,0,0
ST-188,주말,16,0,0,0,0
ST-188,주말,17,0,0,0,0
ST-188,주말,18,0,0,0,0
ST-188,주말,19,0,0,0,0
ST-188,주말,20,0,0,0,0
ST-188,주말,21,0,0,0,0
ST-188,주말,22,0,0,0,0
ST-188,주말,23,0,0,0,0
ST-188,평일,0,0,0,0,0
ST-188,평일,1,0,0,0,0
ST-188,평일,2,0,0,0,0
ST-188,평일,3,0,0,0,0
ST-188,평일,4,0,0,0,0
ST-188,평일,6,0,0,0,0
ST-188,평일,7,0,0,0,0
ST-188,평일,8,0,0,0,0
ST-188,평일,9,0,0,0,0
ST-188,평일,10,0,0,0,0
ST-188,평일,11,0,0,0,0
ST-188,평일,12,0,0,0,0
ST-188,평일,13,0,0,0,0
ST-188,평일,14,0,0,0,0
ST-188,평일,15,0,0,0,0
ST-188,평일,16,0,0,0,0
ST-188,평일,17,0,0,0,0
ST-188,평일,18,0,0,0,0
ST-188,평일,19,0,0,0,0
ST-188,평일,20,0,0,0,0
ST-188,평일,21,0,0,0,0
ST-188,평일,22,0,0,0,0
ST-188,평일,23,0,0,0,0
ST-189,주말,0,25,20,45,51
ST-189,주말,1,10,22,32,52
ST-189,주말,2,13,11,24,61
ST-189,주말,3,3,5,8,59
ST-189,주말,4,5,3,8,60
ST-189,주말,5,4,4,8,0
ST-189,주말,6,13,7,20,62
ST-189,주말,7,13,16,29,57
ST-189,주말,8,22,12,34,50
ST-189,주말,9,11,19,30,50
ST-189,주말,10,8,8,16,60
ST-189,주말,11,15,16,31,70
ST-189,주말,12,27,33,60,60
ST-189,주말,13,27,24,51,62
ST-189,주말,14,28,16,44,59
ST-189,주말,15,22,19,41,50
ST-189,주말,16,28,26,54,49
ST-189,주말,17,26,23,49,46
ST-189,주말,18,33,28,61,45
ST-189,주말,19,25,31,56,41
ST-189,주말,20,36,35,71,50
ST-189,주말,21,31,28,59,43
ST-189,주말,22,34,34,68,40
ST-189,주말,23,19,35,54,46
ST-189,평일,0,32,39,71,81
ST-189,평일,1,27,35,62,112
ST-189,평일,2,33,28,61,111
ST-189,평일,3,7,22,29,112
ST-189,평일,4,16,11,27,130
ST-189,평일,5,29,24,53,0
ST-189,평일,6,33,36,69,116
ST-189,평일,7,82,69,151,118
ST-189,평일,8,181,100,281,111
ST-189,평일,9,47,54,101,49
ST-189,평일,10,39,38,77,71
ST-189,평일,11,38,45,83,58
ST-189,평일,12,45,49,94,68
ST-189,평일,13,58,50,108,69
ST-189,평일,14,53,71,124,59
ST-189,평일,15,54,92,146,79
ST-189,평일,16,77,88,165,122
ST-189,평일,17,119,90,209,125
ST-189,평일,18,184,153,337,98
ST-189,평일,19,132,114,246,75
ST-189,평일,20,67,95,162,59
ST-189,평일,21,91,75,166,84
ST-189,평일,22,65,75,140,70
ST-189,평일,23,49,81,130,82
ST-190,주말,0,0,0,0,0
ST-190,주말,1,0,0,0,0
ST-190,주말,2,0,0,0,0
ST-190,주말,3,0,0,0,0
ST-190,주말,4,0,0,0,0
ST-190,주말,6,0,0,0,0
ST-190,주말,7,0,0,0,0
ST-190,주말,8,0,0,0,0
ST-190,주말,9,0,0,0,0
ST-190,주말,10,0,0,0,0
ST-190,주말,11,0,0,0,0
ST-190,주말,12,0,0,0,0
ST-190,주말,13,0,0,0,0
ST-190,주말,14,0,0,0,0
ST-190,주말,15,0,0,0,0
ST-190,주말,16,0,0,0,0
ST-190,주말,17,0,0,0,0
ST-190,주말,18,0,0,0,0
ST-190,주말,19,0,0,0,0
ST-190,주말,20,0,0,0,0
ST-190,주말,21,0,0,0,0
ST-190,주말,22,0,0,0,0
ST-190,주말,23,0,0,0,0
ST-190,평일,0,0,0,0,0
ST-190,평일,1,0,0,0,0
ST-190,평일,2,0,0,0,0
ST-190,평일,3,0,0,0,0
ST-190,평일,4,0,0,0,0
ST-190,평일,6,0,0,0,0
ST-190,평일,7,0,0,0,0
ST-190,평일,8,0,0,0,0
ST-190,평일,9,0,0,0,0
ST-190,평일,10,0,0,0,0
ST-190,평일,11,0,0,0,0
ST-190,평일,12,0,0,0,0
ST-190,평일,13,0,0,0,0
ST-190,평일,14,0,0,0,0
ST-190,평일,15,0,0,0,0
ST-190,평일,16,0,0,0,0
ST-190,평일,17,0,0,0,0
ST-190,평일,18,0,0,0,0
ST-190,평일,19,0,0,0,0
ST-190,평일,20,0,0,0,0
ST-190,평일,21,0,0,0,0
ST-190,평일,22,0,0,0,0
ST-190,평일,23,0,0,0,0
ST-192,주말,0,0,0,0,0
ST-192,주말,1,0,0,0,0
ST-192,주말,2,0,0,0,0
ST-192,주말,3,0,0,0,0
ST-192,주말,4,0,0,0,0
ST-192,주말,6,0,0,0,0
ST-192,주말,7,0,0,0,0
ST-192,주말,8,0,0,0,0
ST-192,주말,9,0,0,0,0
ST-192,주말,10,0,0,0,0
ST-192,주말,11,0,0,0,0
ST-192,주말,12,0,0,0,0
ST-192,주말,13,0,0,0,0
ST-192,주말,14,0,0,0,0
ST-192,주말,15,0,0,0,0
ST-192,주말,16,0,0,0,0
ST-192,주말,17,0,0,0,0
ST-192,주말,18,0,0,0,0
ST-192,주말,19,0,0,0,0
ST-192,주말,20,0,0,0,0
ST-192,주말,21,0,0,0,0
ST-192,주말,22,0,0,0,0
ST-192,주말,23,0,0,0,0
ST-192,평일,0,0,0,0,0
ST-192,평일,1,0,0,0,0
ST-192,평일,2,0,0,0,0
ST-192,평일,3,0,0,0,0
ST-192,평일,4,0,0,0,0
ST-192,평일,6,0,0,0,0
ST-192,평일,7,0,0,0,0
ST-192,평일,8,0,0,0,0
ST-192,평일,9,0,0,0,0
ST-192,평일,10,0,0,0,0
ST-192,평일,11,0,0,0,0
ST-192,평일,12,0,0,0,0
ST-192,평일,13,0,0,0,0
ST-192,평일,14,0,0,0,0
ST-192,평일,15,0,0,0,0
ST-192,평일,16,0,0,0,0
ST-192,평일,17,0,0,0,0
ST-192,평일,18,0,0,0,0
ST-192,평일,19,0,0,0,0
ST-192,평일,20,0,0,0,0
ST-192,평일,21,0,0,0,0
ST-192,평일,22,0,0,0,0
ST-192,평일,23,0,0,0,0
ST-193,주말,0,0,0,0,0
ST-193,주말,1,0,0,0,0
ST-193,주말,2,0,0,0,0
ST-193,주말,3,0,0,0,0
ST-193,주말,4,0,0,0,0
ST-193,주말,6,0,0,0,0
ST-193,주말,7,0,0,0,0
ST-193,주말,8,0,0,0,0
ST-193,주말,9,0,0,0,0
ST-193,주말,10,0,0,0,0
ST-193,주말,11,0,0,0,0
ST-193,주말,12,0,0,0,0
ST-193,주말,13,0,0,0,0
ST-193,주말,14,0,0,0,0
ST-193,주말,15,0,0,0,0
ST-193,주말,16,0,0,0,0
ST-193,주말,17,0,0,0,0
ST-193,주말,18,0,0,0,0
ST-193,주말,19,0,0,0,0
ST-193,주말,20,0,0,0,0
ST-193,주말,21,0,0,0,0
ST-193,주말,22,0,0,0,0
ST-193,주말,23,0,0,0,0
ST-193,평일,0,0,0,0,0
ST-193,평일,1,0,0,0,0
ST-193,평일,2,0,0,0,0
ST-193,평일,3,0,0,0,0
ST-193,평일,4,0,0,0,0
ST-193,평일,6,0,0,0,0
ST-193,평일,7,0,0,0,0
ST-193,평일,8,0,0,0,0
ST-193,평일,9,0,0,0,0
ST-193,평일,10,0,0,0,0
ST-193,평일,11,0,0,0,0
ST-193,평일,12,0,0,0,0
ST-193,평일,13,0,0,0,0
ST-193,평일,14,0,0,0,0
ST-193,평일,15,0,0,0,0
ST-193,평일,16,0,0,0,0
ST-193,평일,17,0,0,0,0
ST-193,평일,18,0,0,0,0
ST-193,평일,19,0,0,0,0
ST-193,평일,20,0,0,0,0
ST-193,평일,21,0,0,0,0
ST-193,평일,22,0,0,0,0
ST-193,평일,23,0,0,0,0
ST-194,주말,0,10,2,12,34
ST-194,주말,1,6,7,13,28
ST-194,주말,2,7,2,9,25
ST-194,주말,3,1,0,1,21
ST-194,주말,4,2,1,3,21
ST-194,주말,5,0,1,1,0
ST-194,주말,6,1,0,1,21
ST-194,주말,7,1,3,4,20
ST-194,주말,8,6,4,10,22
ST-194,주말,9,6,12,18,20
ST-194,주말,10,6,3,9,26
ST-194,주말,11,5,14,19,24
ST-194,주말,12,19,16,35,29
ST-194,주말,13,13,17,30,34
ST-194,주말,14,15,17,32,37
ST-194,주말,15,19,18,37,36
ST-194,주말,16,19,19,38,41
ST-194,주말,17,28,33,61,34
ST-194,주말,18,27,19,46,42
ST-194,주말,19,22,10,32,32
ST-194,주말,20,10,17,27,24
ST-194,주말,21,13,10,23,28
ST-194,주말,22,11,8,19,27
ST-194,주말,23,0,3,3,22
ST-194,평일,0,11,4,15,24
ST-194,평일,1,7,6,13,23
ST-194,평일,2,0,2,2,22
ST-194,평일,3,4,3,7,23
ST-194,평일,4,0,3,3,23
ST-194,평일,5,1,11,12,0
ST-194,평일,6,17,18,35,36
ST-194,평일,7,51,54,105,37
ST-194,평일,8,72,87,159,38
ST-194,평일,9,22,29,51,59
ST-194,평일,10,30,23,53,63
ST-194,평일,11,39,20,59,63
ST-194,평일,12,24,41,65,36
ST-194,평일,13,22,32,54,58
ST-194,평일,14,31,36,67,61
ST-194,평일,15,25,34,59,72
ST-194,평일,16,52,47,99,84
ST-194,평일,17,114,85,199,65
ST-194,평일,18,144,143,287,43
ST-194,평일,19,80,72,152,39
ST-194,평일,20,34,30,64,34
ST-194,평일,21,31,38,69,31
ST-194,평일,22,21,22,43,37
ST-194,평일,23,9,14,23,40
ST-195,주말,0,7,5,12,34
ST-195,주말,1,12,5,17,37
ST-195,주말,2,5,7,12,31
ST-195,주말,3,4,2,6,32
ST-195,주말,4,1,2,3,30
ST-195,주말,5,0,2,2,0
ST-195,주말,6,3,1,4,34
ST-195,주말,7,4,0,4,33
ST-195,주말,8,3,4,7,28
ST-195,주말,9,14,8,22,31
ST-195,주말,10,8,8,16,25
ST-195,주말,11,14,8,22,22
ST-195,주말,12,9,11,20,17
ST-195,주말,13,16,7,23,18
ST-195,주말,14,10,12,22,14
ST-195,주말,15,18,20,38,18
ST-195,주말,16,14,19,33,19
ST-195,주말,17,25,22,47,25
ST-195,주말,18,14,17,31,19
ST-195,주말,19,16,14,30,23
ST-195,주말,20,13,13,26,17
ST-195,주말,21,11,17,28,23
ST-195,주말,22,8,15,23,27
ST-195,주말,23,4,17,21,34
ST-195,평일,0,14,16,30,43
ST-195,평일,1,19,21,40,47
ST-195,평일,2,9,16,25,52
ST-195,평일,3,7,21,28,59
ST-195,평일,4,7,7,14,72
ST-195,평일,5,11,15,26,0
ST-195,평일,6,34,32,66,80
ST-195,평일,7,75,100,175,69
ST-195,평일,8,131,255,386,87
ST-195,평일,9,52,101,153,195
ST-195,평일,10,63,43,106,220
ST-195,평일,11,117,32,149,198
ST-195,평일,12,92,88,180,91
ST-195,평일,13,72,104,176,110
ST-195,평일,14,60,44,104,104
ST-195,평일,15,60,55,115,99
ST-195,평일,16,61,54,115,101
ST-195,평일,17,123,61,184,75
ST-195,평일,18,81,78,159,16
ST-195,평일,19,64,63,127,27
ST-195,평일,20,43,45,88,28
ST-195,평일,21,36,40,76,23
ST-195,평일,22,32,44,76,28
ST-195,평일,23,17,27,44,39
ST-196,주말,0,0,0,0,2
ST-196,주말,1,1,2,3,3
ST-196,주말,2,0,0,0,1
ST-196,주말,3,1,0,1,2
ST-196,주말,4,2,0,2,0
ST-196,주말,6,0,0,0,0
ST-196,주말,7,0,0,0,0
ST-196,주말,8,0,1,1,0
ST-196,주말,9,0,1,1,1
ST-196,주말,10,1,1,2,2
ST-196,주말,11,1,2,3,1
ST-196,주말,12,1,0,1,2
ST-196,주말,13,2,2,4,2
ST-196,주말,14,1,2,3,3
ST-196,주말,15,2,1,3,4
ST-196,주말,16,1,0,1,1
ST-196,주말,17,2,2,4,1
ST-196,주말,18,1,0,1,1
ST-196,주말,19,0,0,0,0
ST-196,주말,20,0,1,1,0
ST-196,주말,21,0,0,0,1
ST-196,주말,22,1,0,1,0
ST-196,주말,23,0,2,2,0
ST-196,평일,0,1,0,1,6
ST-196,평일,1,2,6,8,6
ST-196,평일,2,0,0,0,9
ST-196,평일,3,1,0,1,9
ST-196,평일,4,1,1,2,8
ST-196,평일,5,2,0,2,0
ST-196,평일,6,1,0,1,6
ST-196,평일,7,2,1,3,5
ST-196,평일,8,4,2,6,4
ST-196,평일,9,0,5,5,2
ST-196,평일,10,3,2,5,15
ST-196,평일,11,2,0,2,20
ST-196,평일,12,1,1,2,18
ST-196,평일,13,4,7,11,19
ST-196,평일,14,1,8,9,36
ST-196,평일,15,9,8,17,42
ST-196,평일,16,13,4,17,42
ST-196,평일,17,9,3,12,34
ST-196,평일,18,15,10,25,26
ST-196,평일,19,10,7,17,23
ST-196,평일,20,8,7,15,21
ST-196,평일,21,12,5,17,17
ST-196,평일,22,5,2,7,10
ST-196,평일,23,6,2,8,6
ST-197,주말,0,9,4,13,31
ST-197,주말,1,13,11,24,25
ST-197,주말,2,2,4,6,26
ST-197,주말,3,4,2,6,26
ST-197,주말,4,1,1,2,24
ST-197,주말,5,3,0,3,0
ST-197,주말,6,2,0,2,22
ST-197,주말,7,1,1,2,21
ST-197,주말,8,1,2,3,14
ST-197,주말,9,4,2,6,23
ST-197,주말,10,3,2,5,21
ST-197,주말,11,4,0,4,19
ST-197,주말,12,2,4,6,16
ST-197,주말,13,6,9,15,20
ST-197,주말,14,6,6,12,21
ST-197,주말,15,6,3,9,23
ST-197,주말,16,13,11,24,16
ST-197,주말,17,8,10,18,16
ST-197,주말,18,14,12,26,17
ST-197,주말,19,7,11,18,18
ST-197,주말,20,13,17,30,18
ST-197,주말,21,5,14,19,25
ST-197,주말,22,7,6,13,32
ST-197,주말,23,5,9,14,33
ST-197,평일,0,14,12,26,76
ST-197,평일,1,22,23,45,75
ST-197,평일,2,6,12,18,76
ST-197,평일,3,5,4,9,82
ST-197,평일,4,6,1,7,76
ST-197,평일,5,16,1,17,0
ST-197,평일,6,7,2,9,60
ST-197,평일,7,25,5,30,55
ST-197,평일,8,27,17,44,36
ST-197,평일,9,14,12,26,26
ST-197,평일,10,5,8,13,23
ST-197,평일,11,9,10,19,27
ST-197,평일,12,17,22,39,31
ST-197,평일,13,11,14,25,34
ST-197,평일,14,7,16,23,36
ST-197,평일,15,11,10,21,43
ST-197,평일,16,19,15,34,44
ST-197,평일,17,26,29,55,33
ST-197,평일,18,39,42,81,41
ST-197,평일,19,29,27,56,46
ST-197,평일,20,27,25,52,43
ST-197,평일,21,17,41,58,46
ST-197,평일,22,21,27,48,69
ST-197,평일,23,15,24,39,64
ST-198,주말,0,64,44,108,118
ST-198,주말,1,55,56,111,119
ST-198,주말,2,35,33,68,106
ST-198,주말,3,22,29,51,108
ST-198,주말,4,21,23,44,115
ST-198,주말,5,11,13,24,0
ST-198,주말,6,7,23,30,119
ST-198,주말,7,21,15,36,139
ST-198,주말,8,21,35,56,123
ST-198,주말,9,43,56,99,145
ST-198,주말,10,37,47,84,160
ST-198,주말,11,58,59,117,169
ST-198,주말,12,75,58,133,139
ST-198,주말,13,92,66,158,147
ST-198,주말,14,56,72,128,101
ST-198,주말,15,77,81,158,123
ST-198,주말,16,92,83,175,124
ST-198,주말,17,106,109,215,103
ST-198,주말,18,109,125,234,104
ST-198,주말,19,98,106,204,130
ST-198,주말,20,96,95,191,127
ST-198,주말,21,87,85,172,114
ST-198,주말,22,55,75,130,116
ST-198,주말,23,38,55,93,135
ST-198,평일,0,165,80,245,274
ST-198,평일,1,108,72,180,226
ST-198,평일,2,107,55,162,192
ST-198,평일,3,69,58,127,151
ST-198,평일,4,93,39,132,122
ST-198,평일,5,87,136,223,0
ST-198,평일,6,65,114,179,133
ST-198,평일,7,179,130,309,185
ST-198,평일,8,201,270,471,120
ST-198,평일,9,192,247,439,181
ST-198,평일,10,177,143,320,253
ST-198,평일,11,158,152,310,195
ST-198,평일,12,211,188,399,193
ST-198,평일,13,207,181,388,157
ST-198,평일,14,147,142,289,144
ST-198,평일,15,162,168,330,123
ST-198,평일,16,178,167,345,158
ST-198,평일,17,256,347,603,121
ST-198,평일,18,421,481,902,227
ST-198,평일,19,398,486,884,312
ST-198,평일,20,350,350,700,375
ST-198,평일,21,326,224,550,345
ST-198,평일,22,262,234,496,253
ST-198,평일,23,105,178,283,234
ST-199,주말,0,6,4,10,48
ST-199,주말,1,1,1,2,49
ST-199,주말,2,1,0,1,44
ST-199,주말,3,3,1,4,43
ST-199,주말,4,1,0,1,41
ST-199,주말,5,2,1,3,0
ST-199,주말,6,5,0,5,40
ST-199,주말,7,5,3,8,35
ST-199,주말,8,6,0,6,27
ST-199,주말,9,9,4,13,27
ST-199,주말,10,8,3,11,24
ST-199,주말,11,5,6,11,17
ST-199,주말,12,13,7,20,9
ST-199,주말,13,6,8,14,13
ST-199,주말,14,8,8,16,16
ST-199,주말,15,5,9,14,16
ST-199,주말,16,6,13,19,19
ST-199,주말,17,10,15,25,26
ST-199,주말,18,13,18,31,30
ST-199,주말,19,14,13,27,39
ST-199,주말,20,13,18,31,39
ST-199,주말,21,9,16,25,45
ST-199,주말,22,9,10,19,53
ST-199,주말,23,0,8,8,52
ST-199,평일,0,14,3,17,79
ST-199,평일,1,2,6,8,68
ST-199,평일,2,0,3,3,72
ST-199,평일,3,2,3,5,78
ST-199,평일,4,4,3,7,77
